Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor,Revenue
5.316470435770498,132.7465457384132,7.405097683464495,338.9861473796639,113.07607711001098,6283.646691506809,0.0024129900372609,0.0154853346067191,24.959920230053854,0.0,2.7721568119234994,2.0,2.822745504612005,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.568446177423814,227.92045508988917,1.4902219746537408,52.592362157649816,47.66754713822719,1132.698940847628,0.0,0.0176307104917747,12.475777868360652,0.0,2.0,3.0195560506925183,4.509778025346259,3.529334076038777,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6417105363761177,18.930460823095476,0.0,0.0,27.43315785449553,1667.8953366112753,0.0051336842910089,0.015385789388562,28.739267847174773,0.0,2.0,3.9251316091283535,2.7165789272477645,1.3582894636238825,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,8.0,854.726517520294,0.0038260309158242,0.0274782771867849,41.127467102371554,0.4966971642397155,1.8278286070661929,3.483485821198578,8.655657214132386,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,13.0,542.3762902995508,0.0,0.015384615,26.300513332471176,0.0,1.9773955606407732,3.93218668192232,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.0,26.21872403555259,0.0,0.0,34.85467359057621,1823.142889636748,0.0038777294929741,0.0173081456850629,16.44572172625695,0.0,1.2438427299661052,1.2438427299661052,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3.694851551395242,149.14321045744182,0.0,0.0,17.77940620558097,402.45678192776666,0.0,0.005958495154299,55.58990999026936,0.0,1.847425775697621,1.847425775697621,4.694851551395242,3.694851551395242,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.422432883835292,325.398557311678,0.0,0.0,31.451079425937262,1847.4864160420111,0.0,0.0101903611011562,35.69672492385362,0.0,2.0,2.0,1.8448657676705835,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.4675438496937656,44.1558844692239,1.870175398775063,43.676387960451095,63.81842084356908,6012.397414132905,0.0067425240750037,0.0148001843572426,37.452719111965735,0.0,2.4675438496937656,4.1298246012249376,1.0,2.5324561503062344,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.0,0.0,59.53247929770854,1226.6184527641744,0.0,0.0032997553366119,56.783625692070096,0.0,2.0,5.23376035114573,2.7873398683203514,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.6515517136967603,131.05062848183795,5.0,716.3899999999921,77.48051703603629,3240.9547783846183,0.0034661650859611,0.0133131511701473,15.430120734693729,0.0,1.4494827621010795,3.247413810505399,3.44948276210108,6.404137903191361,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.9719245507023352,10.853157486082493,3.0280754492976647,64.87850456051535,29.82490420434821,2246.867281974152,0.0025861795975463,0.0280016998553251,35.66010582107717,0.0,3.943849101404671,2.0,1.0,10.803471854916346,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,22.373262210898275,0.0,0.0,0.0,0.0,0.0,0.0600118844428562,0.0,0.0,1.2994652113281515,1.149732605664076,1.7486630283203797,2.850267394335924,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.2936312281496924,0.0,0.0,0.0,6.531843859251538,245.5789933348441,0.0,0.0319272143387259,55.63418391569855,0.1412737543700615,2.0,2.0,2.412737543700615,2.587262456299385,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.41904208155349,44.70897485518049,0.0,0.0,5.1619158368930185,164.1793807452811,0.0,0.0096826318772821,29.257055132617744,0.0,3.4190420815534908,3.4523947961162733,2.742873755339528,7.228621266018584,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.165172999518448,72.98177044227529,2.3303459990368958,91.27323880211884,36.17413500240776,799.1249598632972,0.0008470410019955,0.0227587393108129,6.173812802819153,0.0,1.8348270004815523,1.8348270004815523,6.669654000963105,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.0,96.06985564246304,0.0,0.0,67.25706193560875,2868.721211841869,0.0105306696510936,0.0164746814084337,10.6233337027144,0.0,2.9214336290244534,2.1571327419510933,1.1571327419510933,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.4230755227964829,95.67303365441131,0.0,0.0,31.807679705168347,1362.1056289263277,0.0,0.0142232629406978,7.763613271925482,0.0,3.1538489544070343,1.4230755227964829,3.0,12.38464058966331,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2787557994686291,1.951290596280404,0.0,0.0,17.393778997343144,818.3114133644887,0.0088028146173624,0.0472275197911206,1.955403202406249,0.0,2.2787557994686294,2.0,3.0,2.2787557994686294,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.4127624792529065,34.9580970439972,0.0,0.0,147.06946644536433,4408.420708378689,0.003788320508224,0.0154115349006317,11.072406195510515,0.0,2.0,2.0,2.587237520747093,1.4709208264176354,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0821525771796478,2.6288824697487314,0.0,0.0,8.082152577179649,458.67138969128143,0.0,0.0280498252819029,26.295942873743623,0.0,2.0,3.835694845640704,3.4107628858982397,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3870673133912932,0.0,0.0,0.0,25.83879805982612,1002.4260665290432,0.0045402418733141,0.0281968926514644,6.820943342974792,0.0,2.0,2.0,2.16120194017388,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0.4373590027519005,12.683411079805117,2.5626409972480992,129.757677894115,17.189050969729095,573.6711625319601,0.0062479856286388,0.0258392008168738,5.9298154013248014,0.2624154016511403,1.874718005503801,1.4373590027519003,2.125281994496199,2.3120770082557014,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8029663011085668,3.2118652044342677,0.8029663011085668,0.0,21.4088989033257,364.64908040134384,0.0,0.0110751591468672,1.167451109972333,0.0,2.197033698891433,2.0,1.5911010966742998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.572867468951609,116.73514804890364,2.4271325310483918,225.0521253412905,23.57286746895161,705.651786639356,0.0101938035893267,0.0176836490540647,12.994297644649752,0.0,1.572867468951609,1.572867468951609,2.8542650620967827,2.4271325310483918,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.934167207705473,136.20771547853874,6.59874918844179,228.94441358459943,110.9639565749572,3482.623261537992,0.0032239726803529,0.0103601713223826,11.539449394676952,0.0,2.233541801926368,2.0,2.532916396147264,6.59874918844179,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3.983577245149101,218.81575983024317,0.0,0.0,12.005474251616969,672.7394328589651,0.0,0.0044341505402403,82.8370816463223,0.0,2.005474251616967,2.0,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5.04342914254784,71.48439028165681,0.0,0.0,88.73942514471295,2544.4723728747185,0.0017329180259351,0.0119901323752271,5.930385470578187,0.0,2.0,2.0,3.9131417149043193,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.1565208308744859,2.3478124631172896,0.0,0.0,8.469562492623458,237.49566670600825,0.0026086805667483,0.0275776458449658,57.04555793761666,0.1686958338251028,2.0,2.469562492623458,2.686958338251028,2.313041661748972,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.558130603070387,36.90555442127257,0.0,0.0,16.065121638157766,870.7480724102813,0.0,0.0060767939044432,0.0,0.0,3.3116261206140774,1.6883738793859226,1.623252241228155,3.6232522412281543,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,7.179462512278787,170.0828435741598,0.0323504476713895,0.0450997011806059,0.0,0.0,2.4102687438606063,1.7051343719303031,4.525671859651515,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.086587061835968,465.7906857512422,0.0,0.0,22.039044742031614,882.6210785225705,0.0,0.0115138160236106,42.76286236800056,0.0,1.086587061835968,1.086587061835968,1.913412938164032,7.480477628984192,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.897773319515085,176.6110832469693,2.0,25.62516884063679,47.03997993781788,2206.586312687041,0.0064394963460827,0.014129522795948,1.3159325268070177,0.0,3.1733299896363136,1.7244433298787714,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.199190505323168,342.149351985585,1.995952526615838,219.5980036707191,48.82914180836597,1966.6979097571864,0.0013807060805331,0.020107416453974,16.823538055236163,0.0,1.1991905053231675,2.0,2.601618989353665,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.0,0.0,0.0,48.389611144997794,1578.9964124032904,0.0003831648377751,0.0056955840052297,3.3641462537420463,0.7346065343530451,2.0,4.918258167941306,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.6030038404299115,0.0,0.0,0.0,28.206007680859823,1079.7711355739218,0.0,0.007407407,41.33766759497895,0.0,2.0,2.0,1.793992319140177,3.2060076808598232,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3938875642176423,129.61572967504517,0.1969437821088211,4.037347533230832,10.80305621789118,398.086092225154,0.0,0.0208755978168462,48.96073851581571,0.0,1.0,1.0,3.787775128435285,3.1816626926529263,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.291353908780787,275.7804609971515,3.0,254.32980769898344,18.832537222351093,2445.03727221465,0.0,0.0203056336501052,48.51584522037832,0.0,2.0,2.0,3.37508529760524,3.24982940478952,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.61368449775804,45.3392750411987,0.8068422488790201,12.909475982064322,119.23736080941194,3621.038565873243,0.0078964681575942,0.0121871972701249,19.577866624864583,0.0,1.19315775112098,2.0,2.1589465067258797,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.339622367980423,140.64556920373917,3.003773420788254,44.03962091827667,206.41886420453372,6579.3051373411,0.0041714729776567,0.014663091941171,21.024894399402225,0.0,2.0,2.0,1.6641510528078307,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1.9065320630955565,34.826870466971684,0.0,0.0,35.62612825238222,861.9165296204666,0.0026686362105755,0.0140406509892698,12.001489117566052,0.0,2.0,3.813064126191113,5.626128252382226,2.373871747617774,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.047100858824888,174.2138871374024,0.0,0.0,28.72765415098696,893.2932202464345,0.0,0.0191039083762308,41.53071263360799,0.0,2.476449570587556,3.476449570587556,5.507850143137482,5.937198854900149,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.8377644518594225,17.593053489047872,16.135648836984043,497.8726892084486,0.0,0.023077820045646,33.82974690856995,0.0,2.0,3.675528903718845,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1673010024071366,2.3346020048142733,0.0,0.0,7.918252506017842,282.4178719045736,0.0,0.0236058250357075,27.57344236563405,0.0,1.5836505012035684,3.3346020048142733,2.249048496389295,5.50190300722141,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.1670179253015625,300.76422597471327,0.3340358506031247,4.843519833745308,12.835089626507813,936.5149719307792,0.0,0.0340481602781439,24.89254334638595,0.0,2.0,2.0,1.0,4.334035850603125,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0128321603697956,27.045366815716317,1.0128321603697956,58.92987737238816,24.166818084807343,761.2276813267327,0.0060748788612369,0.0205610863353235,32.73617969682119,0.0,2.0,2.0,1.0769929622187735,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.953879494978853,213.1589799158298,0.0,0.0,4.86163848493656,327.0303858077432,0.0,0.0052993306336469,85.49849043159924,0.0,3.225718821617324,4.815517979915413,3.5436786532769418,9.769397474894266,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.063911397566354,830.5870409259969,7.936088602433647,487.4859164245384,57.23498107201306,3378.444291380068,0.0085134092065101,0.0209556764072452,4.479120080608225,0.0,1.4680443012168234,1.4680443012168234,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.466105926888536,504.0968848450944,2.954807902518046,165.22138432152488,61.68365531762632,2689.7576614120053,0.0056110224478526,0.0167813290663305,14.112556863997424,0.0,2.0,2.0,2.5338940731114654,3.5338940731114654,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,23.45281811797279,506.1125636782364,0.0,0.0095054407246631,77.18809279651157,0.0,2.0,3.908803019662132,1.2279924508446705,2.954401509831066,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10.171330140537812,135.52652245821616,0.0,0.0,129.5419712648403,4182.7366140262975,0.0052991872324617,0.0174757275239324,10.366883485137985,0.0,1.5214162675672265,1.5214162675672265,2.042832535134453,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7.991062053996978,113.71207474956792,5.0,487.2204522805731,90.13307040021118,2613.9415355441547,0.001348543702383,0.0077683599129475,10.3826447270801,0.0,2.0,2.0,5.194637232398187,2.6991062053996977,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.0,157.5045287824146,0.0,0.0,29.53073539865116,1550.545558977854,0.0,0.0117748240216712,30.969762430427732,0.0,2.0,2.0,2.0,2.625686135131791,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.386350083242119,232.9447219399159,1.3733785595368402,48.71705555588313,43.69487102425256,1130.8440516326473,0.0,0.0169255948335083,13.812926284705604,0.0,2.0,3.25324288092632,4.62662144046316,3.87986432138948,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.412733429472325,324.5461501326394,0.0978777617546123,2.300127401233389,102.91035638876016,2805.618731305883,0.001758523117212,0.0176628266623625,7.841770516256034,0.0,2.0,2.1957555235092245,1.1957555235092248,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.330175112435946,115.86574740612924,9.834912443782027,312.09271778195,0.0030015919012199,0.0128428989590687,56.70653413685425,0.0,1.9174562218910136,4.6698248875640544,3.9174562218910136,2.1650875562179728,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.0,29.2708165096798,0.9306625039671308,0.0,3.861325007934261,15.29269649698498,0.0,0.0403055986067882,0.0,0.0,2.0,2.0,7.583975023802784,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.8113385564142792,183.0,0.2704461854714264,9.465616491499924,24.48419958887145,578.5187654666664,0.0,0.0063498178920759,4.354325927326302,0.0,2.7295538145285736,2.0,4.918215258114294,8.647769072642868,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.804267131239502,61.15431702473616,5.400355594269959,716.3899999999921,77.8291587301366,3217.9874415703803,0.0059397220535267,0.01662866019345,32.99250718360907,0.0,2.4003555942699584,3.998222028650208,2.7989332171901244,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.3888122753228944,1.9440613766144708,0.1296040917742981,0.0,38.8703959082257,1158.9530483733236,0.001677104452258,0.0298508648594346,0.7650765181004395,0.0,2.0,2.0,5.870395908225702,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.922514527158744,19.612050410909934,1.0774854728412562,22.44761401752617,210.21783412465112,8701.142696919998,0.0057709212249008,0.0190987046186573,10.540576476618917,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3.600253032933505,103.19582495659716,0.0,0.0,15.79949393413299,261.0925669952281,0.0063184531046164,0.0259618049782004,75.87277526026439,0.0,1.6002530329335052,1.6002530329335052,1.3997469670664948,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3.527781970959792,41.89241090514753,0.0,0.0,14.81945492739948,332.2974451132256,0.0,0.0112512121117087,85.49849043159924,0.0,2.0,5.118054507260052,1.944436058080416,4.124981130680935,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,12.112549976222482,365.8106313956373,0.0,0.016594519538942,85.49849043159924,0.0,1.9437250118887592,1.9437250118887592,1.2813749405562038,2.168824964333722,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.176012021015655,65.40077956427339,0.0,0.0,22.82009015761741,607.515346702716,0.0,0.007142857,40.90254740789269,0.0,2.0,2.0,1.0,3.823987978984345,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,10.473499195556304,349.34985055104914,0.0,0.0216795654616184,41.8210679811983,0.0,1.4210834674072823,1.4210834674072823,1.4210834674072823,4.105417337036412,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6073008866410586,16.700774382629113,0.0,0.0,81.01327447784892,1417.1818701435557,0.0,0.005774829229961,85.49849043159924,0.0,4.0,3.4292035465642345,1.6073008866410587,6.036504433205293,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6.88867885080421,244.13790633146104,2.155471540321684,520.5626091129204,110.02680105246822,5855.234387094729,0.0040244449813604,0.0222748407122077,7.633879855924953,0.0,2.422264229839158,2.0,1.0,8.355093471769262,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.515084376171785,4.6357593855460655,31.454746871484645,1994.7649138915265,0.0,0.0047476703978041,26.12044909945489,0.0,2.9698312476564297,3.0301687523435703,3.4245781191410747,2.515084376171785,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.3142927707139241,1.8857566242835448,0.0,0.0,20.85707229286076,1169.4687109039903,0.0419043306024038,0.0586389011949304,24.222177924102503,0.0,1.3142927707139245,1.3142927707139245,4.6285855414278485,3.828634936425317,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3504675689346102,0.0,0.0,0.0,70.93924591450397,2651.027187833058,0.0090226509376919,0.01987694725416,0.0,0.0,2.35046756893461,2.0,1.0,1.3504675689346102,1,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.8484914064131601,11.030388283371082,86.54547421923948,4886.688019603577,0.0099363800917139,0.0353828764579814,0.0,0.0,2.0,2.0,4.69698281282632,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.5750047595801367,5.17504283622123,0.0,0.0,37.24995240419863,1601.0772072769116,0.0,0.0070574988016908,11.189339065716322,0.0,2.8499904808397263,1.5750047595801369,2.1500095191602737,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.859221659987768,23.12622672009785,0.0,0.0,155.37868016029356,4234.089342119129,0.0035836344980035,0.0100035888844893,3.100216604236733,0.0844670040073392,2.0,2.0,1.844670040073392,8.873773279902144,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.5397157162893773,62.70365921189979,0.0,0.0,14.0,844.0071244551857,0.0,0.0128464734592542,11.141524423280046,0.0,1.0,1.0,1.5132385720964592,5.079431432578755,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,10.651283487457214,363.31299855769487,0.0,0.0221047168089998,17.488781837423467,0.0,2.8256417437286068,2.7615373844070903,1.0,2.4128208718643034,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,31.100319755015047,3.4294681920614787,275.8354257814768,45.24766071532244,1028.856995897628,0.0038446342029204,0.0075732458993108,11.481220788633458,0.0,2.4764893973538262,2.0,2.5705318079385213,4.81191517883061,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6.697170659652004,80.17158496054252,0.0,0.0,29.371463324565006,498.2824399088941,0.003644824942384,0.0131575542680413,2.6226339836801893,0.0,2.0,2.0,7.651414670173998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8350543672447923,13.082518420168412,0.0,0.0,89.0,3468.6096950696915,0.0016216821138056,0.0118297358801652,0.0,0.0,3.4432970885034715,2.0,1.5567029114965285,1.2783514557482645,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.0,32.62669177677388,1410.2078310775244,0.0117495198280722,0.0502734980135781,0.8227286600867696,0.0,2.0,4.925338355354776,3.0,1.0746616446452242,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.914440369754047,194.29269252912127,1.0,21.03212850434309,20.54007334442715,1321.47618253708,0.007543440489225,0.0219334301966671,19.494039802416783,0.0,5.743321109262142,2.0,3.828880739508095,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.082573758183173,197.23197672589964,0.0,0.0,43.33029503273269,2124.082121806244,0.0001309471997757,0.0153243283957113,48.9715779412257,0.0,2.0412868790915866,2.0,3.0,3.979356560454207,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4.924700266876556,140.16326154788402,0.0,0.0,80.73645093406795,2407.181474509332,0.0026589090499176,0.0081214706836115,22.36293896793453,0.0,2.0,4.075299733123444,1.3011989324937767,1.962350133438278,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.4623556009346625,92.64122869685124,3.075288798130675,60.13607730448105,30.61293319719601,829.462842883101,0.0056468732013505,0.0184731160223802,9.285452503866212,0.0,1.4623556009346623,2.8494224037386497,6.387066802803988,3.387066802803987,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.063349720017706,323.2495178560998,1.0,43.57784200418945,32.58733005599646,1853.68118957943,0.0044612967700028,0.0210367198137555,19.606538713626584,0.3523980335978752,1.5873300559964587,2.761990167989377,7.825339888007083,2.8253398880070826,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3.3079961571686933,293.291115469676,0.0,0.0,18.154656419116517,937.0525556466868,0.0,0.0277681177267149,41.428914601909085,0.0,2.0,2.0,1.256444017463188,3.487111965073624,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,31.83886184268347,904.702022321542,0.0,2.0981527543544992e-05,83.82539919179175,0.0,1.989928865167717,1.989928865167717,5.949644325838584,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.0,226.7416791617412,0.0,0.0,28.144546874966792,1001.9501374329426,0.0082888833050239,0.0191300122540493,31.27681213054164,0.0,3.0,2.7252097355782,1.2747902644218,3.175629206734601,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.218799850920668,36.50339918006367,0.0,0.0,2.890600074539666,18.617826313480915,0.0296866688544555,0.0580722241573463,0.0,0.0,2.890600074539666,2.0,3.328199776381002,2.890600074539666,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3401791573066053,71.53808899092894,0.0,0.0,21.36071662922642,1165.8381811881864,0.0,0.0076469740112896,19.3297575014504,0.0,2.659820842693395,2.0,6.299104213466974,7.938387584240552,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.6809250276792738,6.128325249113464,32.871674750886534,2006.1174878936692,0.00163628186843,0.0072331384654227,6.2828958888511615,0.0,2.0,3.3618500553585475,1.0,2.6809250276792738,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.3015379852109845,91.35117808995224,0.0,0.0,39.164103357981695,686.130527506608,0.0,0.0049807461982411,37.08249546396711,0.0,2.0,2.0,1.7671793284036617,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2.793083812653883,30.06916187346117,0.0,0.0,18.7585028759233,635.6639747329516,0.0,0.0178652407274747,32.986669393405094,0.0,2.0,8.344670501231064,1.827664749384468,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.6983559979752334,171.27723480307938,6.600939429728438,117.84330656318488,226.41550059051923,7982.083669978745,0.0023443004295089,0.0192754135390315,8.321010841874385,0.0,1.9002348574321093,1.9002348574321093,1.0,2.798121140543124,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.0,0.0,10.431055454682502,369.6901872421456,0.0,0.0195721195711537,70.01891674834499,0.0,2.0,2.0,1.0,3.045963030211665,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,51.39691324943426,2050.1030114521877,0.0005872112492632,0.0052537326011395,46.4872029607228,0.0,2.0,3.770987607062037,1.8854938035310185,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.0,10.20676188522783,730.9846065343114,0.0,0.006166849625113,51.49942912947209,0.0,3.1983095286930423,2.0,4.206761885227832,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.067605240697617,145.74386352200827,0.0,0.0,46.27831056674429,922.2395420593676,0.0010338026203488,0.0117922507004525,11.695354919722208,0.0,2.0,2.0,1.4135210481395233,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3.3977979831772545,327.0672229172922,0.0,0.0,21.193393949531764,1197.6990612089735,0.0100039321728977,0.0309626795479906,19.11037771452401,0.6402516590654567,2.600629147663642,1.800314573831821,3.3977979831772545,5.594337671027225,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.025478950608836,127.9203701272356,0.493630262347791,18.511134838042164,22.974521049391164,784.3760591819475,0.0079291453967776,0.022910152036831,20.92609414047733,0.0,2.0,3.519109212956627,1.987260524695582,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.671892015636373,39.2624863874909,0.0,0.0,11.687568062545491,135.49070327192732,0.0,0.0100919986995028,0.0,0.0,2.0,3.343784031272745,2.343784031272745,2.9843239530908825,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.646472822013713,179.30186476141284,1.8232364110068564,27.044673432973767,50.05560052107542,2211.0831978966207,0.0081032730390991,0.0104169527042298,5.832908008261732,0.0,3.8232364110068566,2.0,1.2651453834897155,2.353527177986287,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10.017296086109226,279.7481823780114,4.008648043054613,582.2842872620853,197.2637653131657,8701.142696919998,0.0035645130332003,0.0118738417209387,27.52362344640684,0.0,2.4978379892363467,3.0043240215273066,5.017296086109227,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,8.10248367482501,247.3434277201561,0.0,0.0098816894831216,0.55206518260532,0.0,2.0,2.2732897995333587,8.93167755011666,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.824904556220106,201.7674784093951,3.8832697041467377,12.138120384569309,80.61084668620387,4522.241903302501,0.0104590555448899,0.0236533582470919,0.5904214914877777,0.0,2.0,2.0,2.8832697041467377,1.1167302958532626,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4.539749880062558,96.56982475841625,1.2698749400312792,28.59990500564904,162.3493747001564,6507.356386855475,0.0053092449000055,0.0144322070527619,39.85866183472592,0.0,1.8650625299843604,1.8650625299843604,2.730125059968721,1.8650625299843604,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.5000227350375814,8.000363760601303,8.999954529924837,312.2498067521806,0.0,0.025,26.31489906811467,0.0,2.0,4.0,1.0,4.999863589774511,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1409039436879835,1.2681354931918518,0.0,0.0,18.013672394184116,753.2237945491773,0.0,0.0056380075839942,13.064771618233165,0.0563615774751934,2.0,2.0,1.9863276058158847,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.820955301846151,381.1128935990031,0.4358089396307698,6.319229624646162,27.1672418924,922.0075809170391,0.0,0.0091303936601837,3.9708827129148494,0.0,2.0,2.0,1.0,2.87161787926154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,73.59587503389969,0.0,0.0,13.590680010847905,267.3717725183058,0.0,0.01450776655918,31.042440232868564,0.0,2.647670002711976,2.0,2.9430100081359267,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.5782450197158039,15.0343705126109,67.02668925079945,3515.1754706192246,0.0020815775786382,0.0196041547121839,1.256197622111616,0.4625960157726431,2.2652649408525884,1.421754980284196,2.156490039431608,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
